0.00	342.72	59.56	0.44241	342.47	59.59	0.44435	38.054	1523.68
0.00	342.86	59.62	0.44121	342.62	59.65	0.44235	39.666	1523.68
0.00	343.01	59.69	0.44033	342.76	59.73	0.44190	36.915	1523.68
0.00	343.08	59.73	0.43954	342.84	59.77	0.44141	36.674	1523.68
0.00	343.23	59.79	0.43776	342.99	59.84	0.43943	35.705	1523.68
0.00	343.37	59.86	0.43682	343.14	59.90	0.43772	38.755	1523.68
0.00	343.51	59.93	0.43676	343.29	59.97	0.43778	37.680	1523.68
0.00	343.58	59.96	0.43695	343.37	60.01	0.43864	31.712	1523.68
0.00	343.73	60.03	0.43727	343.53	60.08	0.43842	39.023	1523.68
0.00	343.87	60.09	0.43740	343.68	60.15	0.43896	38.220	1523.68
0.00	344.01	60.16	0.43748	343.83	60.22	0.43922	36.957	1523.68
0.00	344.09	60.19	0.43875	343.91	60.26	0.43997	28.957	1523.68
0.00	344.23	60.26	0.44075	344.06	60.33	0.44203	36.221	1523.68
0.00	344.37	60.33	0.44322	344.21	60.40	0.44418	39.504	1523.68
0.00	344.43	60.35	0.44598	344.28	60.43	0.44686	37.822	1523.68
0.00	344.59	60.43	0.44893	344.43	60.51	0.45071	38.916	1523.68
0.00	344.73	60.50	0.45089	344.58	60.58	0.45242	31.272	1523.68
0.00	344.88	60.57	0.45282	344.73	60.65	0.45429	37.210	1523.68
0.00	345.02	60.64	0.45507	344.87	60.71	0.45638	35.725	1523.68
0.00	345.09	60.67	0.45735	344.93	60.74	0.45861	28.572	1523.68
0.00	345.23	60.74	0.46046	345.06	60.80	0.46151	38.667	1523.68
0.00	345.38	60.81	0.46340	345.20	60.87	0.46412	39.760	1523.68
0.00	345.45	60.84	0.46625	345.27	60.90	0.46663	34.707	1523.68
0.00	345.60	60.92	0.46948	345.41	60.97	0.47000	37.191	1523.68
0.00	345.73	60.98	0.47245	345.54	61.04	0.47248	19.637	1523.68
0.00	345.87	61.06	0.47483	345.70	61.12	0.47532	30.496	1523.68
0.00	346.01	61.13	0.47631	345.83	61.18	0.47636	34.639	1523.68
0.00	346.15	61.20	0.47690	345.97	61.26	0.47800	37.402	1523.68
0.00	346.22	61.24	0.47741	346.03	61.29	0.47774	37.323	1523.68
0.00	346.36	61.31	0.47798	346.16	61.35	0.47758	36.293	1523.68
0.00	346.43	61.34	0.47832	346.23	61.39	0.47855	35.652	1523.68
0.00	346.58	61.42	0.47858	346.37	61.46	0.47831	39.445	1523.68
0.00	346.72	61.49	0.47909	346.51	61.53	0.47863	30.375	1523.68
0.00	346.85	61.56	0.47921	346.66	61.61	0.47880	34.901	1523.68
0.00	346.92	61.60	0.47951	346.73	61.64	0.47885	39.086	1523.68
0.00	347.06	61.67	0.47996	346.89	61.73	0.47997	38.693	1523.68
0.00	347.21	61.75	0.47962	347.02	61.80	0.47976	39.865	1523.68
0.00	347.35	61.82	0.47933	347.14	61.86	0.47935	37.696	1523.68
0.00	347.49	61.89	0.47945	347.28	61.93	0.47955	36.197	1523.68
0.00	347.56	61.93	0.47923	347.34	61.96	0.47914	36.428	1523.68
0.00	347.71	62.00	0.47904	347.47	62.03	0.47909	12.792	1523.68
0.00	347.83	62.07	0.47928	347.62	62.10	0.47966	38.754	1523.68
0.00	347.98	62.14	0.47973	347.75	62.17	0.48030	39.580	1523.68
0.00	348.05	62.17	0.48022	347.82	62.21	0.48056	37.582	1523.68
0.00	348.19	62.25	0.48073	347.95	62.28	0.48159	35.176	1523.68
0.00	348.33	62.32	0.48134	348.08	62.34	0.48141	29.738	1523.68
0.00	348.40	62.35	0.48082	348.16	62.38	0.48105	16.338	1523.68
0.00	348.54	62.43	0.48054	348.31	62.45	0.48046	39.075	1523.68
0.00	348.68	62.49	0.47917	348.45	62.53	0.47958	34.436	1523.68
0.00	348.82	62.57	0.47915	348.58	62.60	0.47951	34.813	1523.68
0.00	348.88	62.60	0.47878	348.66	62.63	0.47952	38.580	1523.68
0.00	349.02	62.67	0.47882	348.80	62.70	0.47856	37.423	1523.68
0.00	349.16	62.74	0.47872	348.95	62.78	0.47916	38.086	1523.68
0.00	349.30	62.81	0.47873	349.08	62.85	0.47931	40.907	1523.68
0.00	349.36	62.84	0.47829	349.16	62.89	0.47915	36.614	1523.68
0.00	349.50	62.91	0.47817	349.29	62.96	0.47897	39.357	1523.68
0.00	349.64	62.98	0.47783	349.43	63.03	0.47887	38.179	1523.68
0.00	349.79	63.06	0.47749	349.58	63.11	0.47926	32.527	1523.68
0.00	349.92	63.12	0.47617	349.73	63.19	0.47823	38.175	1523.68
0.00	350.00	63.16	0.47428	349.81	63.23	0.47674	37.787	1523.68
0.00	350.13	63.23	0.47342	349.95	63.29	0.47554	38.112	1523.68
0.00	350.28	63.30	0.47335	350.09	63.37	0.47602	39.618	1523.68
0.00	350.43	63.37	0.47387	350.23	63.43	0.47570	106.944	1523.68
0.00	350.50	63.41	0.47398	350.29	63.47	0.47624	12.443	1523.68
0.00	350.63	63.47	0.47338	350.43	63.53	0.47526	40.577	1523.68
0.00	350.77	63.55	0.47325	350.57	63.60	0.47520	36.912	1523.68
0.00	350.91	63.62	0.47318	350.70	63.67	0.47484	37.917	1523.68
0.00	350.98	63.65	0.47285	350.77	63.71	0.47555	39.832	1523.68
0.00	351.12	63.73	0.47304	350.90	63.78	0.47626	30.217	1523.68
0.00	351.27	63.79	0.47276	351.03	63.85	0.47639	17.969	1523.68
0.00	351.34	63.83	0.47353	351.10	63.87	0.47619	35.330	1523.68
0.00	351.49	63.90	0.47418	351.23	63.94	0.47737	35.868	1523.68
0.00	351.63	63.98	0.47513	351.37	64.02	0.47856	36.450	1523.68
0.00	351.77	64.05	0.47489	351.51	64.09	0.47896	38.414	1523.68
0.00	351.91	64.12	0.47526	351.65	64.16	0.47930	41.149	1523.68
0.00	351.97	64.15	0.47582	351.71	64.20	0.47998	35.595	1523.68
0.00	352.13	64.23	0.47627	351.84	64.27	0.48075	36.494	1523.68
0.00	352.27	64.30	0.47620	351.98	64.34	0.48134	32.792	1523.68
0.00	352.42	64.37	0.47589	352.12	64.42	0.48213	36.002	1523.68
0.00	352.49	64.41	0.47656	352.18	64.45	0.48280	37.832	1523.68
0.00	352.64	64.49	0.47806	352.31	64.52	0.48457	32.204	1523.68
0.00	352.77	64.55	0.47921	352.46	64.60	0.48566	38.368	1523.68
0.00	352.85	64.59	0.47958	352.54	64.64	0.48632	38.317	1523.68
0.00	352.98	64.66	0.48025	352.69	64.72	0.48722	36.279	1523.68
0.00	353.13	64.74	0.48093	352.85	64.80	0.48846	29.841	1523.68
0.00	353.27	64.81	0.48164	352.99	64.88	0.48870	36.280	1523.68
0.00	353.41	64.88	0.48184	353.12	64.95	0.48855	35.911	1523.68
0.00	353.48	64.92	0.48216	353.19	64.98	0.48912	34.990	1523.68
0.00	353.63	64.99	0.48203	353.34	65.06	0.48884	36.690	1523.68
0.00	353.77	65.07	0.48292	353.49	65.13	0.48945	35.277	1523.68
0.00	353.90	65.14	0.48353	353.62	65.21	0.49049	35.328	1523.68
0.00	353.97	65.17	0.48413	353.70	65.25	0.49106	36.022	1523.68
0.00	354.11	65.24	0.48371	353.86	65.34	0.49214	33.854	1523.68
0.00	354.26	65.31	0.48425	354.01	65.42	0.49285	35.012	1523.68
0.00	354.39	65.38	0.48471	354.15	65.50	0.49367	37.734	1523.68
0.00	354.46	65.42	0.48528	354.23	65.54	0.49464	38.138	1523.68
0.00	354.60	65.49	0.48635	354.37	65.63	0.49653	37.190	1523.68
0.00	354.76	65.57	0.48810	354.52	65.71	0.49850	34.937	1523.68
0.00	354.83	65.61	0.49002	354.59	65.75	0.50071	28.023	1523.68
0.00	354.99	65.69	0.49134	354.73	65.82	0.50200	36.245	1523.68
0.00	355.11	65.76	0.49235	354.88	65.90	0.50252	34.745	1523.68
0.00	355.26	65.84	0.49283	355.01	65.97	0.50304	33.387	1523.68
0.00	355.33	65.87	0.49300	355.08	66.00	0.50262	40.102	1523.68
